AS45316,Diskominfo Kota Bogor
AS45353,NITC: IT Agency of Government of Nepal
AS45442,"""Department of Parliamentary Services","
AS45533,Comptroller General's Department
AS45588,"""Bangladesh Telecommunications Company Limited (BTCL)",..."
AS45703,Badan Koordinasi Penanaman Modal (BKPM)
AS45712,Departemen Luar Negeri Republik Indonesia
AS45732,Pusat Sistem Informasi dan Teknologi Keuangan ( Pusintek )
AS45793,Newcastle City Council
AS46017,Badan Koordinasi Survei dan Pemetaan Nasional (BAKOSU...
AS46093,Palm Beach County
AS46153,Louisville Jefferson County Metro Government
AS46169,City of Georgetown
AS46376,City of Orlando - Information Systems
AS46439,CITY OF LEXINGTON
AS46491,Metropolitan Educational Council
AS46520,California Department of Justice
AS46522,"""City of Henderson", Nevada"
AS46565,City of Columbia
AS46631,City of Wheaton
AS46637,City of Rock Falls
AS46674,City of Grand Rapids
AS46692,City of Windom
AS46788,Milwaukee County Government
AS46792,Paragould Municipal Utilities
AS46846,U.S. Department of Energy
AS46879,North Central Texas Council of Governments
AS46880,City of Irvine
AS46963,City of Winston-Salem
AS46966,City of Grand Island
AS47031,City of Charlottesville
AS47032,City of Miami
AS47519,Kuwait Ministry of Defense
AS47736,"""IT and Development Center of Ministry of Interior", Estonia"
AS47797,Essex County Council
AS47805,Ministry of Communications and Information Technology
AS47922,Latvian Geospatial Information Agency
AS47944,Chambre des Deputes Luxembourg
AS48037,SSC-ICT Haaglanden
AS48109,Information and eGovernment Authority
AS48184,Tax Committee under the Government of the Republic of...
AS48247,Government of Kaliningrad region
AS48298,MINISTERSTVO VNITRA CR
AS48703,CAISSE NATIONALE DE L'ASSURANCE MALADIE
AS48751,United Nations Logistics Base
AS48843,MUNICIPIUL BUCURESTI
AS48928,U.M. 0296 BUCURESTI
AS49010,Herning Kommune
AS49049,Bath North East Somerset Council
AS49077,UM 02499 BUCURESTI
AS49234,Bundesministerium des Innern und fuer Heimat
AS49324,Nottingham City Council
AS49369,Staff Governor and Government of the Orenburg region
AS49437,Institutul National de Cercetare Dezvoltare pentru Fi...
AS49507,Institutul National de Cercetare-Dezvoltare pentru Fi...
AS49666,Telecommunication Infrastructure Company
AS49728,Herefordshire Council
AS49918,Institutul pentru Tehnologii Avansate
AS49932,State Autonomous Institution of Khakass Republic Cent...
AS49950,Ministry of Interior of Republic of Bulgaria
AS50192,Autoritatea Electorala Permanenta
